tax_assessment_year,neighbourhood_name,distance_to_beach_km,age_at_assessment,is_strata,annual_precip_mm,annual_temp_c,price_cad
2023,Grandview-Woodland,5.05,113,0,1048.0,10.3,1675000.0
2023,Grandview-Woodland,5.05,29,1,1048.0,10.3,489000.0
2023,Grandview-Woodland,5.05,113,0,1048.0,10.3,1532800.0
2023,Grandview-Woodland,5.05,38,1,1048.0,10.3,569000.0
2023,Grandview-Woodland,5.05,18,1,1048.0,10.3,1057000.0
2023,Grandview-Woodland,5.05,75,0,1048.0,10.3,2148200.0
2023,Sunset,7.52,68,0,1048.0,10.3,1703600.0
2023,Sunset,7.52,81,0,1048.0,10.3,1683800.0
2023,Sunset,7.52,21,0,1048.0,10.3,1955000.0
2023,Sunset,7.52,29,0,1048.0,10.3,2070000.0
2023,Sunset,7.52,71,0,1048.0,10.3,1538600.0
2023,Sunset,7.52,47,0,1048.0,10.3,1563000.0
2023,Sunset,7.52,56,0,1048.0,10.3,1664100.0
2023,Sunset,7.52,15,0,1048.0,10.3,1972000.0
2023,Grandview-Woodland,5.05,24,1,1048.0,10.3,1805000.0
2023,Grandview-Woodland,5.05,33,1,1048.0,10.3,851000.0
2023,Grandview-Woodland,5.05,74,0,1048.0,10.3,1754000.0
2023,Grandview-Woodland,5.05,33,1,1048.0,10.3,805000.0
2023,Grandview-Woodland,5.05,50,0,1048.0,10.3,1822500.0
2023,Grandview-Woodland,5.05,100,0,1048.0,10.3,1710600.0
2023,Grandview-Woodland,5.05,74,0,1048.0,10.3,1872000.0
2023,Kensington-Cedar Cottage,5.89,30,1,1048.0,10.3,819000.0
2023,Kensington-Cedar Cottage,5.89,97,0,1048.0,10.3,3022200.0
2023,Kensington-Cedar Cottage,5.89,110,0,1048.0,10.3,1782700.0
2023,Kensington-Cedar Cottage,5.89,95,0,1048.0,10.3,2317000.0
2023,Kensington-Cedar Cottage,5.89,45,1,1048.0,10.3,352400.0
2023,Kensington-Cedar Cottage,5.89,45,1,1048.0,10.3,280500.0
2023,Kensington-Cedar Cottage,5.89,30,1,1048.0,10.3,871000.0
2023,Renfrew-Collingwood,7.85,10,1,1048.0,10.3,586000.0
2023,Mount Pleasant,3.31,9,1,1048.0,10.3,620000.0
2023,Downtown,1.43,14,1,1048.0,10.3,1027000.0
2023,Downtown,1.43,10,1,1048.0,10.3,1416000.0
2023,Downtown,1.43,10,1,1048.0,10.3,1967000.0
2023,Mount Pleasant,3.31,24,1,1048.0,10.3,1093000.0
2023,Mount Pleasant,3.31,77,0,1048.0,10.3,1639300.0
2023,Mount Pleasant,3.31,113,0,1048.0,10.3,2239000.0
2023,Grandview-Woodland,5.05,81,0,1048.0,10.3,1495600.0
2023,Grandview-Woodland,5.05,111,0,1048.0,10.3,1477000.0
2023,Grandview-Woodland,5.05,111,0,1048.0,10.3,1652000.0
2023,Mount Pleasant,3.31,19,1,1048.0,10.3,1231000.0
2023,Grandview-Woodland,5.05,32,1,1048.0,10.3,795000.0
2023,Mount Pleasant,3.31,41,1,1048.0,10.3,697700.0
2023,Mount Pleasant,3.31,45,1,1048.0,10.3,484100.0
2023,Mount Pleasant,3.31,49,1,1048.0,10.3,673139.0
2023,Mount Pleasant,3.31,49,1,1048.0,10.3,802388.0
2023,Mount Pleasant,3.31,47,1,1048.0,10.3,802388.0
2023,Mount Pleasant,3.31,25,1,1048.0,10.3,824000.0
2023,Mount Pleasant,3.31,47,1,1048.0,10.3,610000.0
2023,Mount Pleasant,3.31,49,1,1048.0,10.3,701700.0
2023,Mount Pleasant,3.31,38,1,1048.0,10.3,571600.0
2023,Mount Pleasant,3.31,30,1,1048.0,10.3,491000.0
2023,Mount Pleasant,3.31,38,1,1048.0,10.3,513600.0
2023,Mount Pleasant,3.31,113,1,1048.0,10.3,1194000.0
2023,Mount Pleasant,3.31,40,1,1048.0,10.3,474800.0
2023,Mount Pleasant,3.31,28,1,1048.0,10.3,1494000.0
2023,Mount Pleasant,3.31,30,1,1048.0,10.3,439000.0
2023,Mount Pleasant,3.31,42,1,1048.0,10.3,390329.0
2023,Mount Pleasant,3.31,49,1,1048.0,10.3,570500.0
2023,Mount Pleasant,3.31,41,1,1048.0,10.3,482400.0
2023,Mount Pleasant,3.31,50,1,1048.0,10.3,518800.0
2023,Mount Pleasant,3.31,109,0,1048.0,10.3,2015000.0
2023,Mount Pleasant,3.31,19,1,1048.0,10.3,993000.0
2023,Mount Pleasant,3.31,25,1,1048.0,10.3,1873000.0
2023,Mount Pleasant,3.31,111,0,1048.0,10.3,1699800.0
2023,Mount Pleasant,3.31,27,1,1048.0,10.3,1605000.0
2023,Mount Pleasant,3.31,111,0,1048.0,10.3,1911400.0
2023,Mount Pleasant,3.31,97,0,1048.0,10.3,1735000.0
2023,Mount Pleasant,3.31,111,0,1048.0,10.3,2188000.0
2023,Mount Pleasant,3.31,112,0,1048.0,10.3,2065000.0
2023,Mount Pleasant,3.31,113,1,1048.0,10.3,1535000.0
2023,Mount Pleasant,3.31,18,1,1048.0,10.3,975000.0
2023,Mount Pleasant,3.31,18,1,1048.0,10.3,1296000.0
2023,Mount Pleasant,3.31,48,1,1048.0,10.3,614600.0
2023,Mount Pleasant,3.31,48,1,1048.0,10.3,584700.0
2023,Mount Pleasant,3.31,115,0,1048.0,10.3,2589000.0
2023,Mount Pleasant,3.31,23,1,1048.0,10.3,1779000.0
2023,Grandview-Woodland,5.05,45,0,1048.0,10.3,3575000.0
2023,Grandview-Woodland,5.05,113,0,1048.0,10.3,1713000.0
2023,Grandview-Woodland,5.05,35,1,1048.0,10.3,655000.0
2023,Mount Pleasant,3.31,20,1,1048.0,10.3,1513000.0
2023,Mount Pleasant,3.31,27,1,1048.0,10.3,1034000.0
2023,Mount Pleasant,3.31,27,1,1048.0,10.3,736282.0
2023,Mount Pleasant,3.31,111,0,1048.0,10.3,1827000.0
2023,Mount Pleasant,3.31,27,1,1048.0,10.3,899000.0
2023,Mount Pleasant,3.31,24,1,1048.0,10.3,820000.0
2023,Grandview-Woodland,5.05,27,1,1048.0,10.3,707000.0
2023,Grandview-Woodland,5.05,113,0,1048.0,10.3,1638000.0
2023,Grandview-Woodland,5.05,111,0,1048.0,10.3,2019000.0
2023,Grandview-Woodland,5.05,33,0,1048.0,10.3,2373000.0
2023,Grandview-Woodland,5.05,112,0,1048.0,10.3,1361000.0
2023,Grandview-Woodland,5.05,94,0,1048.0,10.3,1801500.0
2023,Grandview-Woodland,5.05,111,0,1048.0,10.3,1367000.0
2021,Sunset,7.52,64,0,1140.4,10.6,2450000.0
2021,Kensington-Cedar Cottage,5.89,64,0,1140.4,10.6,1999100.0
2023,Mount Pleasant,3.31,28,1,1048.0,10.3,731000.0
2023,Mount Pleasant,3.31,45,1,1048.0,10.3,549600.0
2023,Grandview-Woodland,5.05,94,0,1048.0,10.3,2988400.0
2023,Sunset,7.52,73,0,1048.0,10.3,1497200.0
2023,Sunset,7.52,68,0,1048.0,10.3,1855400.0
2023,Sunset,7.52,11,0,1048.0,10.3,2196000.0
2023,Sunset,7.52,44,0,1048.0,10.3,1989000.0
2023,Sunset,7.52,10,0,1048.0,10.3,2261000.0
2023,Sunset,7.52,86,0,1048.0,10.3,1595200.0
2021,Kitsilano,0.92,107,0,1140.4,10.6,2147700.0
2021,Renfrew-Collingwood,7.85,26,1,1140.4,10.6,488000.0
2023,Grandview-Woodland,5.05,61,0,1048.0,10.3,1906000.0
2023,Mount Pleasant,3.31,27,1,1048.0,10.3,893000.0
2023,Grandview-Woodland,5.05,64,0,1048.0,10.3,2282800.0
2023,Grandview-Woodland,5.05,8,0,1048.0,10.3,2389200.0
2023,Sunset,7.52,25,0,1048.0,10.3,2155000.0
2023,Sunset,7.52,23,0,1048.0,10.3,1924000.0
2023,Sunset,7.52,6,0,1048.0,10.3,2800000.0
2023,Sunset,7.52,52,0,1048.0,10.3,1468000.0
2023,Sunset,7.52,113,0,1048.0,10.3,1362300.0
2023,Sunset,7.52,6,0,1048.0,10.3,3209000.0
2023,Sunset,7.52,59,0,1048.0,10.3,1626100.0
2023,Sunset,7.52,12,0,1048.0,10.3,2017000.0
2023,Sunset,7.52,20,0,1048.0,10.3,1995000.0
2023,Sunset,7.52,30,0,1048.0,10.3,2518000.0
2023,Sunset,7.52,5,0,1048.0,10.3,3528000.0
2023,Sunset,7.52,14,0,1048.0,10.3,1951000.0
2023,Killarney,10.0,33,1,1048.0,10.3,2283000.0
2023,Killarney,10.0,24,1,1048.0,10.3,452000.0
2023,Killarney,10.0,24,1,1048.0,10.3,613000.0
2023,Killarney,10.0,33,1,1048.0,10.3,1332499.0
2023,Killarney,10.0,29,1,1048.0,10.3,520000.0
2023,Killarney,10.0,29,1,1048.0,10.3,576000.0
2023,Killarney,10.0,29,1,1048.0,10.3,514000.0
2023,Killarney,10.0,24,1,1048.0,10.3,581000.0
2023,Killarney,10.0,24,1,1048.0,10.3,592000.0
2023,Sunset,7.52,75,0,1048.0,10.3,1647600.0
2023,Sunset,7.52,48,0,1048.0,10.3,1510000.0
2023,Sunset,7.52,50,0,1048.0,10.3,1434000.0
2023,Sunset,7.52,43,0,1048.0,10.3,1329000.0
2023,Killarney,10.0,28,1,1048.0,10.3,964000.0
2023,Killarney,10.0,19,1,1048.0,10.3,658248.0
2023,Killarney,10.0,29,1,1048.0,10.3,508000.0
2023,Killarney,10.0,29,1,1048.0,10.3,863000.0
2023,Killarney,10.0,29,1,1048.0,10.3,860000.0
2023,Killarney,10.0,34,1,1048.0,10.3,1113000.0
2023,Killarney,10.0,29,1,1048.0,10.3,558000.0
2023,Killarney,10.0,31,1,1048.0,10.3,1835000.0
2023,Killarney,10.0,24,1,1048.0,10.3,649000.0
2023,Killarney,10.0,29,1,1048.0,10.3,720200.0
2023,Killarney,10.0,27,1,1048.0,10.3,1312000.0
2023,Killarney,10.0,27,1,1048.0,10.3,972000.0
2023,Killarney,10.0,28,1,1048.0,10.3,823000.0
2023,Killarney,10.0,32,1,1048.0,10.3,495000.0
2023,Killarney,10.0,32,1,1048.0,10.3,586000.0
2023,Killarney,10.0,32,1,1048.0,10.3,632000.0
2023,Killarney,10.0,25,1,1048.0,10.3,777000.0
2023,Killarney,10.0,25,1,1048.0,10.3,619000.0
2023,Killarney,10.0,26,1,1048.0,10.3,650000.0
2023,Killarney,10.0,26,1,1048.0,10.3,602000.0
2023,Kensington-Cedar Cottage,5.89,28,0,1048.0,10.3,1955000.0
2023,Kensington-Cedar Cottage,5.89,77,0,1048.0,10.3,2228000.0
2023,Kensington-Cedar Cottage,5.89,56,0,1048.0,10.3,1633800.0
2023,Kensington-Cedar Cottage,5.89,113,0,1048.0,10.3,2073600.0
2023,Kensington-Cedar Cottage,5.89,39,0,1048.0,10.3,1811000.0
2023,Kensington-Cedar Cottage,5.89,16,0,1048.0,10.3,2246000.0
2023,Kensington-Cedar Cottage,5.89,67,0,1048.0,10.3,1609700.0
2023,Grandview-Woodland,5.05,37,0,1048.0,10.3,1869000.0
2021,Renfrew-Collingwood,7.85,12,0,1140.4,10.6,2055000.0
2023,Grandview-Woodland,5.05,56,0,1048.0,10.3,1724600.0
2023,Riley Park,4.58,112,0,1048.0,10.3,2767100.0
2023,Grandview-Woodland,5.05,24,1,1048.0,10.3,1200162.0
2023,Grandview-Woodland,5.05,32,1,1048.0,10.3,780000.0
2023,Grandview-Woodland,5.05,32,1,1048.0,10.3,621000.0
2023,Grandview-Woodland,5.05,43,1,1048.0,10.3,478100.0
2023,Grandview-Woodland,5.05,43,1,1048.0,10.3,394100.0
2023,Grandview-Woodland,5.05,78,0,1048.0,10.3,2227000.0
2023,Grandview-Woodland,5.05,47,0,1048.0,10.3,1759000.0
2023,Grandview-Woodland,5.05,64,0,1048.0,10.3,2120800.0
2023,Kensington-Cedar Cottage,5.89,29,0,1048.0,10.3,1798000.0
2023,Renfrew-Collingwood,7.85,31,0,1048.0,10.3,1713000.0
2021,West End,0.57,41,1,1140.4,10.6,2060900.0
2021,Downtown,1.43,24,1,1140.4,10.6,766000.0
2023,Kensington-Cedar Cottage,5.89,34,0,1048.0,10.3,1428000.0
2023,Kensington-Cedar Cottage,5.89,30,0,1048.0,10.3,2279000.0
2023,Kensington-Cedar Cottage,5.89,113,0,1048.0,10.3,1640000.0
2023,Kensington-Cedar Cottage,5.89,34,0,1048.0,10.3,1929000.0
2023,Kensington-Cedar Cottage,5.89,28,1,1048.0,10.3,1705000.0
2023,Kensington-Cedar Cottage,5.89,77,0,1048.0,10.3,2397361.0
2023,Kensington-Cedar Cottage,5.89,16,0,1048.0,10.3,2060000.0
2023,Kensington-Cedar Cottage,5.89,24,1,1048.0,10.3,753378.0
2023,Kensington-Cedar Cottage,5.89,24,1,1048.0,10.3,747679.0
2023,Kensington-Cedar Cottage,5.89,59,0,1048.0,10.3,1488800.0
2023,Kensington-Cedar Cottage,5.89,27,0,1048.0,10.3,1978000.0
2023,Kensington-Cedar Cottage,5.89,50,0,1048.0,10.3,2092000.0
2023,Kensington-Cedar Cottage,5.89,6,0,1048.0,10.3,3186000.0
2023,Kensington-Cedar Cottage,5.89,110,0,1048.0,10.3,1844000.0
2023,Kensington-Cedar Cottage,5.89,44,0,1048.0,10.3,2291000.0
2023,Kensington-Cedar Cottage,5.89,113,0,1048.0,10.3,1613400.0
2023,Kensington-Cedar Cottage,5.89,26,1,1048.0,10.3,697000.0
2023,Kensington-Cedar Cottage,5.89,111,0,1048.0,10.3,1775000.0
2023,Kensington-Cedar Cottage,5.89,27,0,1048.0,10.3,2518000.0
2023,Kensington-Cedar Cottage,5.89,69,0,1048.0,10.3,2027400.0
2023,Kensington-Cedar Cottage,5.89,3,0,1048.0,10.3,3283000.0
2023,Kensington-Cedar Cottage,5.89,113,0,1048.0,10.3,2030400.0
2023,Kensington-Cedar Cottage,5.89,64,0,1048.0,10.3,2166400.0
2023,Kensington-Cedar Cottage,5.89,44,0,1048.0,10.3,2112000.0
2023,Kensington-Cedar Cottage,5.89,38,0,1048.0,10.3,1953000.0
2023,Kensington-Cedar Cottage,5.89,43,0,1048.0,10.3,1898000.0
2023,Kensington-Cedar Cottage,5.89,98,0,1048.0,10.3,2604000.0
2023,Kensington-Cedar Cottage,5.89,30,0,1048.0,10.3,1805000.0
2023,Kensington-Cedar Cottage,5.89,54,0,1048.0,10.3,1944800.0
2023,Kensington-Cedar Cottage,5.89,77,0,1048.0,10.3,3176700.0
2023,Kensington-Cedar Cottage,5.89,93,0,1048.0,10.3,1908500.0
2023,Kensington-Cedar Cottage,5.89,38,0,1048.0,10.3,2102000.0
2023,Kensington-Cedar Cottage,5.89,57,0,1048.0,10.3,1481000.0
2023,Kensington-Cedar Cottage,5.89,45,1,1048.0,10.3,668879.0
2023,Kensington-Cedar Cottage,5.89,111,0,1048.0,10.3,1826000.0
2023,Kensington-Cedar Cottage,5.89,23,1,1048.0,10.3,1612000.0
2023,Kensington-Cedar Cottage,5.89,101,0,1048.0,10.3,1408000.0
2023,Kensington-Cedar Cottage,5.89,27,0,1048.0,10.3,2107000.0
2023,Kensington-Cedar Cottage,5.89,46,0,1048.0,10.3,1883200.0
2023,Kensington-Cedar Cottage,5.89,82,0,1048.0,10.3,2159700.0
2023,Kensington-Cedar Cottage,5.89,111,0,1048.0,10.3,1528900.0
2023,Kensington-Cedar Cottage,5.89,113,0,1048.0,10.3,2020400.0
2023,Kensington-Cedar Cottage,5.89,38,0,1048.0,10.3,1863000.0
2023,Kensington-Cedar Cottage,5.89,21,0,1048.0,10.3,2516000.0
2023,Kensington-Cedar Cottage,5.89,69,0,1048.0,10.3,2804900.0
2023,Kensington-Cedar Cottage,5.89,111,0,1048.0,10.3,1815600.0
2023,Kensington-Cedar Cottage,5.89,69,0,1048.0,10.3,1650300.0
2023,Kensington-Cedar Cottage,5.89,98,0,1048.0,10.3,1914200.0
2023,Kensington-Cedar Cottage,5.89,12,0,1048.0,10.3,2610000.0
2023,Kensington-Cedar Cottage,5.89,115,0,1048.0,10.3,2372000.0
2023,Kensington-Cedar Cottage,5.89,55,0,1048.0,10.3,2208000.0
2023,Kensington-Cedar Cottage,5.89,20,0,1048.0,10.3,1988000.0
2023,Kensington-Cedar Cottage,5.89,35,0,1048.0,10.3,1856000.0
2023,Kensington-Cedar Cottage,5.89,70,0,1048.0,10.3,1880000.0
2023,Kensington-Cedar Cottage,5.89,31,0,1048.0,10.3,1842000.0
2023,Kensington-Cedar Cottage,5.89,34,0,1048.0,10.3,1890000.0
2023,Kensington-Cedar Cottage,5.89,20,0,1048.0,10.3,2093000.0
2023,Grandview-Woodland,5.05,26,1,1048.0,10.3,823400.0
2023,Grandview-Woodland,5.05,26,1,1048.0,10.3,808000.0
2023,Kensington-Cedar Cottage,5.89,55,0,1048.0,10.3,2283000.0
2023,Kensington-Cedar Cottage,5.89,15,0,1048.0,10.3,2489000.0
2023,Kensington-Cedar Cottage,5.89,12,0,1048.0,10.3,3278000.0
2023,Kensington-Cedar Cottage,5.89,3,0,1048.0,10.3,3600000.0
2023,Kensington-Cedar Cottage,5.89,29,1,1048.0,10.3,889009.0
2023,Kensington-Cedar Cottage,5.89,55,0,1048.0,10.3,2006100.0
2023,Kensington-Cedar Cottage,5.89,36,0,1048.0,10.3,2157000.0
2023,Kensington-Cedar Cottage,5.89,44,0,1048.0,10.3,1881000.0
2023,Kensington-Cedar Cottage,5.89,36,0,1048.0,10.3,1527000.0
2023,Kensington-Cedar Cottage,5.89,36,0,1048.0,10.3,1769000.0
2023,Kensington-Cedar Cottage,5.89,56,0,1048.0,10.3,1338200.0
2023,Kensington-Cedar Cottage,5.89,78,0,1048.0,10.3,1969100.0
2023,Kensington-Cedar Cottage,5.89,110,0,1048.0,10.3,2021000.0
2023,Sunset,7.52,70,0,1048.0,10.3,2261000.0
2023,Sunset,7.52,69,0,1048.0,10.3,1992000.0
2023,Kensington-Cedar Cottage,5.89,39,0,1048.0,10.3,1856000.0
2023,Sunset,7.52,73,0,1048.0,10.3,1777200.0
2023,Kensington-Cedar Cottage,5.89,31,0,1048.0,10.3,2244000.0
2023,Kensington-Cedar Cottage,5.89,28,1,1048.0,10.3,1278000.0
2023,Renfrew-Collingwood,7.85,72,0,1048.0,10.3,1538600.0
2023,Renfrew-Collingwood,7.85,111,0,1048.0,10.3,1547900.0
2023,Renfrew-Collingwood,7.85,76,0,1048.0,10.3,1498200.0
2023,Renfrew-Collingwood,7.85,10,0,1048.0,10.3,2156000.0
2023,Renfrew-Collingwood,7.85,47,0,1048.0,10.3,1540000.0
2023,Renfrew-Collingwood,7.85,79,0,1048.0,10.3,1606800.0
2023,Renfrew-Collingwood,7.85,65,0,1048.0,10.3,1793000.0
2023,Renfrew-Collingwood,7.85,24,1,1048.0,10.3,570000.0
2023,Renfrew-Collingwood,7.85,19,0,1048.0,10.3,1755000.0
2023,Renfrew-Collingwood,7.85,14,0,1048.0,10.3,1936000.0
2023,Kensington-Cedar Cottage,5.89,4,0,1048.0,10.3,2334000.0
2023,Kensington-Cedar Cottage,5.89,97,0,1048.0,10.3,1509100.0
2023,Hastings-Sunrise,6.96,95,0,1048.0,10.3,1616800.0
2023,Kensington-Cedar Cottage,5.89,57,0,1048.0,10.3,1606300.0
2023,Hastings-Sunrise,6.96,81,0,1048.0,10.3,1629100.0
2023,Kensington-Cedar Cottage,5.89,79,0,1048.0,10.3,2016300.0
2023,Kensington-Cedar Cottage,5.89,65,0,1048.0,10.3,1341700.0
2023,Kensington-Cedar Cottage,5.89,59,0,1048.0,10.3,1829000.0
2023,Hastings-Sunrise,6.96,11,0,1048.0,10.3,2311000.0
2023,Hastings-Sunrise,6.96,49,0,1048.0,10.3,1535000.0
2023,Hastings-Sunrise,6.96,35,0,1048.0,10.3,1660000.0
2023,Hastings-Sunrise,6.96,31,0,1048.0,10.3,2330000.0
2023,Hastings-Sunrise,6.96,34,0,1048.0,10.3,1651000.0
2023,Hastings-Sunrise,6.96,81,0,1048.0,10.3,1711300.0
2023,Hastings-Sunrise,6.96,111,0,1048.0,10.3,2759000.0
2023,Hastings-Sunrise,6.96,65,0,1048.0,10.3,1547000.0
2023,Hastings-Sunrise,6.96,92,0,1048.0,10.3,1450400.0
2023,Hastings-Sunrise,6.96,28,0,1048.0,10.3,1814000.0
2023,Hastings-Sunrise,6.96,31,0,1048.0,10.3,1612000.0
2023,Hastings-Sunrise,6.96,72,0,1048.0,10.3,1400600.0
2023,Hastings-Sunrise,6.96,34,0,1048.0,10.3,1604000.0
2023,Hastings-Sunrise,6.96,15,0,1048.0,10.3,1810000.0
2023,Hastings-Sunrise,6.96,4,0,1048.0,10.3,2020775.0
2023,Hastings-Sunrise,6.96,23,0,1048.0,10.3,2060000.0
2023,Hastings-Sunrise,6.96,68,0,1048.0,10.3,1481500.0
2023,Hastings-Sunrise,6.96,66,0,1048.0,10.3,1733700.0
2021,Kensington-Cedar Cottage,5.89,97,0,1140.4,10.6,1656000.0
2021,Downtown,1.43,27,1,1140.4,10.6,541000.0
2021,Shaughnessy,3.33,3,0,1140.4,10.6,3917000.0
2021,Renfrew-Collingwood,7.85,74,0,1140.4,10.6,2091000.0
2023,Grandview-Woodland,5.05,50,1,1048.0,10.3,860700.0
2023,Sunset,7.52,68,0,1048.0,10.3,1502700.0
2023,Sunset,7.52,45,0,1048.0,10.3,2068000.0
2023,Sunset,7.52,76,0,1048.0,10.3,1847000.0
2023,Renfrew-Collingwood,7.85,5,1,1048.0,10.3,633000.0
2023,Renfrew-Collingwood,7.85,5,1,1048.0,10.3,567000.0
2023,Renfrew-Collingwood,7.85,5,1,1048.0,10.3,650000.0
2023,Renfrew-Collingwood,7.85,5,1,1048.0,10.3,612000.0
2023,Renfrew-Collingwood,7.85,5,1,1048.0,10.3,641000.0
2023,Fairview,1.75,16,1,1048.0,10.3,793000.0
2023,Kensington-Cedar Cottage,5.89,16,1,1048.0,10.3,1054000.0
2023,Fairview,1.75,16,1,1048.0,10.3,1070000.0
2023,Kensington-Cedar Cottage,5.89,16,1,1048.0,10.3,1124000.0
2023,Fairview,1.75,16,1,1048.0,10.3,839000.0
2023,Grandview-Woodland,5.05,3,1,1048.0,10.3,1556200.0
2023,Fairview,1.75,16,1,1048.0,10.3,1112000.0
2023,Kensington-Cedar Cottage,5.89,16,1,1048.0,10.3,814000.0
2023,Renfrew-Collingwood,7.85,60,0,1048.0,10.3,1416100.0
2023,Renfrew-Collingwood,7.85,30,1,1048.0,10.3,653000.0
2023,Renfrew-Collingwood,7.85,25,1,1048.0,10.3,675000.0
2023,Renfrew-Collingwood,7.85,46,1,1048.0,10.3,569000.0
2023,Renfrew-Collingwood,7.85,26,1,1048.0,10.3,438000.0
2023,Renfrew-Collingwood,7.85,34,1,1048.0,10.3,693000.0
2023,Renfrew-Collingwood,7.85,20,1,1048.0,10.3,833000.0
2023,Renfrew-Collingwood,7.85,20,1,1048.0,10.3,728000.0
2023,Victoria-Fraserview,8.47,68,0,1048.0,10.3,1664000.0
2023,Victoria-Fraserview,8.47,107,0,1048.0,10.3,1206546.0
2023,Victoria-Fraserview,8.47,43,0,1048.0,10.3,1863000.0
2023,Victoria-Fraserview,8.47,66,0,1048.0,10.3,1575300.0
2023,Victoria-Fraserview,8.47,60,0,1048.0,10.3,2011300.0
2023,Victoria-Fraserview,8.47,28,0,1048.0,10.3,2232000.0
2023,Killarney,10.0,28,0,1048.0,10.3,2450000.0
2023,West End,0.57,42,1,1048.0,10.3,2149000.0
2023,Downtown,1.43,23,1,1048.0,10.3,553000.0
2023,Downtown,1.43,23,1,1048.0,10.3,853000.0
2023,Downtown,1.43,25,1,1048.0,10.3,796000.0
2023,West End,0.57,40,1,1048.0,10.3,634800.0
2023,West End,0.57,40,1,1048.0,10.3,814000.0
2023,Sunset,7.52,56,0,1048.0,10.3,1891800.0
2021,Hastings-Sunrise,6.96,10,0,1140.4,10.6,1846000.0
2021,Kitsilano,0.92,108,1,1140.4,10.6,718800.0
2021,Renfrew-Collingwood,7.85,44,0,1140.4,10.6,1536000.0
2021,Mount Pleasant,3.31,111,0,1140.4,10.6,1485000.0
2021,Kitsilano,0.92,21,1,1140.4,10.6,820000.0
2021,Dunbar-Southlands,3.76,91,0,1140.4,10.6,1763300.0
2023,Sunset,7.52,8,0,1048.0,10.3,3325000.0
2023,Sunset,7.52,18,0,1048.0,10.3,2291000.0
2023,Sunset,7.52,26,0,1048.0,10.3,2471000.0
2023,Sunset,7.52,20,0,1048.0,10.3,2240000.0
2023,Sunset,7.52,47,0,1048.0,10.3,1943000.0
2023,Kensington-Cedar Cottage,5.89,76,0,1048.0,10.3,1969000.0
2023,Sunset,7.52,35,1,1048.0,10.3,1285000.0
2023,Kensington-Cedar Cottage,5.89,33,1,1048.0,10.3,460700.0
2023,Sunset,7.52,61,0,1048.0,10.3,1892400.0
2023,Sunset,7.52,66,0,1048.0,10.3,1575826.0
2023,Sunset,7.52,69,0,1048.0,10.3,1794000.0
2023,Sunset,7.52,21,0,1048.0,10.3,2035000.0
2023,Sunset,7.52,38,0,1048.0,10.3,1840000.0
2023,Sunset,7.52,34,0,1048.0,10.3,1846000.0
2023,Sunset,7.52,73,0,1048.0,10.3,1621758.0
2023,Sunset,7.52,13,0,1048.0,10.3,1970637.0
2023,Sunset,7.52,37,0,1048.0,10.3,1675440.0
2023,Sunset,7.52,20,0,1048.0,10.3,3330000.0
2023,Sunset,7.52,34,0,1048.0,10.3,2285000.0
2023,Sunset,7.52,34,0,1048.0,10.3,1923000.0
2023,Sunset,7.52,111,0,1048.0,10.3,1886100.0
2023,Sunset,7.52,111,0,1048.0,10.3,1898700.0
2023,Sunset,7.52,68,0,1048.0,10.3,2449900.0
2023,Sunset,7.52,52,0,1048.0,10.3,2505000.0
2023,Sunset,7.52,25,0,1048.0,10.3,2534000.0
2023,Sunset,7.52,20,0,1048.0,10.3,2660000.0
2023,Sunset,7.52,39,0,1048.0,10.3,1956000.0
2023,Sunset,7.52,64,0,1048.0,10.3,1759200.0
2023,Sunset,7.52,30,0,1048.0,10.3,2047000.0
2023,Sunset,7.52,38,0,1048.0,10.3,1704000.0
2023,Sunset,7.52,44,0,1048.0,10.3,2435000.0
2023,Sunset,7.52,62,0,1048.0,10.3,1763700.0
2023,Renfrew-Collingwood,7.85,15,0,1048.0,10.3,1918000.0
2023,Renfrew-Collingwood,7.85,75,0,1048.0,10.3,1669900.0
2023,Renfrew-Collingwood,7.85,75,0,1048.0,10.3,1877500.0
2023,Renfrew-Collingwood,7.85,11,0,1048.0,10.3,2332000.0
2023,Renfrew-Collingwood,7.85,55,0,1048.0,10.3,1560600.0
2023,Renfrew-Collingwood,7.85,50,0,1048.0,10.3,1784600.0
2023,Renfrew-Collingwood,7.85,14,0,1048.0,10.3,2568000.0
2023,Renfrew-Collingwood,7.85,3,0,1048.0,10.3,2529801.0
2023,Renfrew-Collingwood,7.85,26,0,1048.0,10.3,1841000.0
2023,Renfrew-Collingwood,7.85,57,0,1048.0,10.3,1697500.0
2021,Kensington-Cedar Cottage,5.89,15,0,1140.4,10.6,1664000.0
2023,Sunset,7.52,27,0,1048.0,10.3,2200000.0
2023,Sunset,7.52,28,0,1048.0,10.3,1801000.0
2023,Renfrew-Collingwood,7.85,43,0,1048.0,10.3,1634000.0
2023,Renfrew-Collingwood,7.85,36,0,1048.0,10.3,1789000.0
2023,Renfrew-Collingwood,7.85,55,0,1048.0,10.3,1812400.0
2023,Renfrew-Collingwood,7.85,35,0,1048.0,10.3,1816000.0
2023,Renfrew-Collingwood,7.85,9,0,1048.0,10.3,2690000.0
2023,Renfrew-Collingwood,7.85,66,0,1048.0,10.3,1808200.0
2023,Renfrew-Collingwood,7.85,49,0,1048.0,10.3,1673400.0
2023,Renfrew-Collingwood,7.85,29,1,1048.0,10.3,1113000.0
